name,price,county,town,address,lng_wgs84,lat_wgs84
滨海三村,17540,金山,金山,(金山金山)滨海三村,121.3210033,30.73129047
百盛苑,17549,浦东,川沙,(浦东川沙)晨阳路79弄,121.7466385,31.17732154
希悦庭公馆,17551,上海周边,昆山,"(上海周边昆山)兆丰路1号, 兆丰路2号",121.1481602,31.29011458
湖山樾,17567,上海周边,昆山,(上海周边昆山)昆山淀山湖镇环湖大道1号,121.0268895,31.18455361
东苑新村,17573,崇明,陈家镇,(崇明陈家镇)东苑新村,121.8721187,31.52840308
城南丽景新苑,17587,奉贤,奉城,"(奉贤奉城)曙宏路20弄,川南奉公路9965号",121.6392529,30.91284127
世纪城,17654,金山,山阳,(金山山阳)金山大道2335弄,121.333773,30.73765966
岱岚大楼,17690,金山,石化,(金山石化)金山区石化岱岚大楼,121.3350274,30.71565413
绅园,17713,上海周边,昆山,(上海周边昆山)湖滨路118号,120.9869239,31.34400767
南奉公路2802弄,17726,奉贤,青村,"(奉贤青村)南奉公路2802弄, （南奉公路5幢）",121.5778348,30.92626983
中港新村,17749,奉贤,海湾,(奉贤海湾)五四农场中港二村,121.7312901,30.86055634
文化新村(青村),17768,奉贤,青村,(奉贤青村)海湾镇文化新村,121.5387699,30.87614566
迎园中路281弄,17779,嘉定,新成路,(嘉定新成路)迎园中路281弄,121.2697391,31.38683927
星火农场海滨二村,17788,奉贤,海湾,(奉贤海湾)星火农场海滨二村,121.5655189,30.86073102
金桥中环大厦,17794,浦东,金桥,"(浦东金桥)新金桥路1368号, 新金桥路1388号",121.6112643,31.25734516
保亿风景水岸,17864,崇明,陈家镇,(崇明陈家镇)揽海路169弄,121.8008816,31.50121383
花桥裕花园,17864,上海周边,昆山,(上海周边昆山)光明西路薛赵路交汇处（安博路99号）,121.0845042,31.30342175
绿地晶彩,17865,上海周边,昆山,(上海周边昆山)绿地大道211号,121.115227,31.28715249
北唐新苑,17999,奉贤,青村,(奉贤青村)南明路190号,121.5716678,30.93133656
川南奉公路8060弄,18006,奉贤,奉城,(奉贤奉城)川南奉公路8060弄,121.634866,30.91406917
三墩花苑,18007,浦东,大团镇,(浦东大团镇)三宣公路397弄,121.7495106,30.99525466
石化三村,18022,金山,石化,(金山石化)石化三村,121.3326863,30.71706483
枫林雅苑,18055,浦东,航头,"(浦东航头)沪南公路5890弄, 乐城路48弄",121.6017502,31.03593737
南中新村,18068,奉贤,南桥,(奉贤南桥)南中新村（奉贤）,121.4534979,30.91442848
绿地大道259弄,18089,上海周边,昆山,(上海周边昆山)绿地大道259弄,121.1216663,31.28579987
星火农场海滨一村,18107,奉贤,海湾,"(奉贤海湾)海滨一村, 海滨路星中路",121.5651226,30.86332104
欣雨佳苑,18127,青浦,白鹤,(青浦白鹤)青赵公路6666弄,121.0805009,31.25328059
锦苑花园,18137,奉贤,奉城,"(奉贤奉城)锦苑花园东大村D区, （洪南路60弄）",121.6844074,30.9258443
庄南小区,18164,奉贤,庄行,(奉贤庄行)庄南小区,121.3947607,30.90448248
左岸香堤(商业类),18181,嘉定,嘉定新城,(嘉定嘉定新城)德富路1211号,121.2521548,31.35159655
祥安竹苑,18213,浦东,万祥镇,(浦东万祥镇)祥安路36弄,121.8107721,30.96458869
民惠佳苑(七区),18219,青浦,香花桥,(青浦香花桥)久远路1668弄237-442号,121.1050937,31.21389913
白鹤镇鹤翔路181弄,18262,青浦,白鹤,(青浦白鹤)鹤翔路181弄,121.1444391,31.25667212
大宅小区,18268,奉贤,奉城,(奉贤奉城)大宅小区,121.6399717,30.9522689
金华新村(青浦),18274,青浦,金泽,(青浦金泽)宝银路21弄,120.9211443,31.117121
黄家路85号(惠南),18276,浦东,惠南,(浦东惠南)惠南黄家路85号,121.7738878,31.02745349
钱桥新苑,18298,奉贤,青村,(奉贤青村)奉柘公路3288弄,121.5346673,30.87129671
振浦路23号,18315,奉贤,青村,(奉贤青村)振浦路23号,121.58313,30.92731553
常发香城湾,18318,上海周边,昆山,(上海周边昆山)国际商务城绿地大道1333号,121.081024,31.29595385
汇中路75号,18325,奉贤,奉贤金汇,(奉贤奉贤金汇)汇中路75号,121.5111762,30.9918568
大通路239号,18333,崇明,堡镇,(崇明堡镇)大通路239号,121.6180063,31.54497127
金溪三村,18356,青浦,金泽,(青浦金泽)金溪三村,120.9194493,31.03753887
新芦苑,18396,浦东,临港新城,"(浦东临港新城)潮乐路3弄,潮乐路18弄,芦茂路3弄,潮乐路19弄,潮乐路20弄,潮乐路21弄",121.8476908,30.87718814
巴黎时光,18403,宝山,淞南,(宝山淞南)淞南路459号,121.4852827,31.34990995
教育路550号,18405,宝山,顾村,(宝山顾村)教育路550号,121.389333,31.36011045
永宁东路99号,18423,浦东,大团镇,(浦东大团镇)永宁东路99号,121.7368352,30.9716301
新枫新村,18430,金山,枫泾,(金山枫泾)新枫新村,121.0114169,30.88712214
碧江路400弄,18453,闵行,老闵行,(闵行老闵行)碧江路400弄,121.3971973,31.01059191
广厦大楼,18481,金山,石化,(金山石化)隆安路393号,121.3387984,30.71983023
阳光海岸(公寓),18482,奉贤,海湾,(奉贤海湾)海湾路369弄,121.5127791,30.82336417
君地蔚林半岛,18509,崇明,崇明其它,(崇明崇明其它)永兴路118号（近界子路）,121.4159452,31.78124699
外青松公路2900号,18524,青浦,夏阳,(青浦夏阳)外青松公路2900号,121.1225749,31.14787659
石化七村,18545,金山,石化,(金山石化)蒙山路775号,121.3440921,30.71600436
花桥国际华城,18553,上海周边,昆山,(上海周边昆山)绿地大道788号,121.097878,31.29494382
水都南岸(一期),18567,青浦,朱家角,(青浦朱家角)康园路399弄,121.0532239,31.08982205
万安新村,18571,金山,朱泾,(金山朱泾)朱泾镇健康路209弄,121.1536701,30.89876299
湖畔尚品,18575,松江,松江新城,(松江松江新城)文诚路500弄,121.2090798,31.03514084
通阳公寓,18577,奉贤,南桥,(奉贤南桥)通阳路250弄,121.4451439,30.90515251
春光家园,18588,普陀,桃浦,(普陀桃浦)武威路1019弄,121.3532319,31.27960393
城中东路309号,18597,青浦,夏阳,(青浦夏阳)城中东路309号,121.114867,31.14824465
富景名城,18627,崇明,崇明其它,(崇明崇明其它)新中路818弄,121.5217332,31.58678522
民主东街197号,18632,嘉定,南翔,(嘉定南翔)民主东街197号,121.3099078,31.29489295
公园路375号,18648,青浦,夏阳,(青浦夏阳)公园路375号,121.114501,31.15026838
德安大楼,18666,金山,石化,(金山石化)德安大楼,121.3350274,30.71565413
天明新村,18668,崇明,堡镇,(崇明堡镇)天明新村,121.6086292,31.53058386
石化四村,18674,金山,石化,(金山石化)卫零路148弄,121.3350169,30.71810594
万和家园,18687,金山,金山,(金山金山)龙轩路1989弄,121.3154024,30.7394069
长泰淀湖观园,18690,上海周边,昆山,(上海周边昆山)锦耀路333号,120.8972318,31.183223
康碧苑,18696,奉贤,奉城,(奉贤奉城)兰博路3151弄1-69号,121.6360223,30.90578881
乐享城,18705,上海周边,启东,(上海周边启东)启东市启隆乡永隆社区乐享城,121.4509525,31.79617707
车站新村(奉贤),18709,奉贤,奉城,(奉贤奉城)奉城镇车站新村,121.6377576,30.91062784
明城桂花园,18717,奉贤,海湾,(奉贤海湾)民乐路80弄,121.5570474,30.86178279
渔港路213弄,18759,浦东,临港新城,(浦东临港新城)渔港路213弄,121.8455468,30.87427999
白石路2742弄,18760,青浦,白鹤,(青浦白鹤)白石路2742弄,121.0796855,31.25636831
赵江路186弄,18763,青浦,白鹤,(青浦白鹤)赵江路186弄,121.0770674,31.25859386
柴家弄54号,18772,嘉定,安亭,(嘉定安亭)柴家弄54号,121.2083005,31.26776658
农场新村,18774,浦东,临港新城,(浦东临港新城)农场新村,121.7961766,30.86500348
海芦月华苑,18800,浦东,临港新城,(浦东临港新城)潮乐路888弄,121.8486843,30.86675277
钦林北路58弄,18804,奉贤,柘林,(奉贤柘林)钦林北路58弄,121.469066,30.83379188
德华路455号,18817,嘉定,南翔,(嘉定南翔)德华路455号,121.3064421,31.29511019
祥安路35弄,18817,浦东,万祥镇,(浦东万祥镇)祥安路35弄,121.8104636,30.96193966
奉贤路198号,18823,静安,南京西路,(静安南京西路)奉贤路198号,121.4534803,31.23221791
博威禧福汇,18851,嘉定,南翔,"(嘉定南翔)沪宜公路310号, 金通路1736弄, 槎溪路649弄",121.309113,31.29039152
华纺和成未来派,18870,金山,亭林,(金山亭林)九工路1885弄,121.3137827,30.82858905
绿地摩登公馆,18874,宝山,顾村,(宝山顾村)水产西路680弄,121.4148116,31.35858802
中港美容新村,18888,浦东,老港镇,(浦东老港镇)中港美容新村,121.8332685,31.04168827
宏阳新村,18895,金山,山阳,(金山山阳)宏阳新村,121.348442,30.75999969
新街三村,18925,奉贤,柘林,(奉贤柘林)新北路96弄（新街三村）,121.4762705,30.86863315
曙光新村(奉城),18939,奉贤,奉城,(奉贤奉城)曙光新村（南奉公路9929弄）,121.6402951,30.912762
昌乐公寓,18954,浦东,惠南,(浦东惠南)亦园路75弄,121.7090293,31.07052944
海芦镜湖苑,18976,浦东,临港新城,(浦东临港新城)芦潮路128弄,121.8507985,30.86508505
山鑫联城花苑,18978,金山,山阳,(金山山阳)卫清东路2860弄,121.3517875,30.73692869
中宇花苑,19046,青浦,香花桥,"(青浦香花桥)曹安路与外青松路交汇处, 三星路306号",121.1169561,31.19174309
绿地翡翠公馆,19056,奉贤,南桥,"(奉贤南桥)解放东路1018弄21号（1号楼）, 解放东路1018弄6号（4号楼）, 解放东路1018弄37号（3号楼）",121.4684885,30.91737038
乐活天地四维尔时代广场(商业类),19065,青浦,香花桥,"(青浦香花桥)振盈路87号, 振盈路63号, 振盈路79弄, 振盈路65-75(单).89-101(单).105-115(单)",121.1082026,31.19000001
星河世纪广场,19075,普陀,真如,"(普陀真如)桃浦路348号,桃浦路306号",121.3895012,31.2624883
翔封路12弄,19077,嘉定,江桥,(嘉定江桥)翔封路12弄,121.2911297,31.27057032
云锦雅苑,19090,浦东,泥城镇,(浦东泥城镇)泥城路180弄,121.8178784,30.89892974
水都南岸(二期),19090,青浦,朱家角,(青浦朱家角)康园路399弄,121.0527722,31.08695619
盈湖三岛(公寓),19119,青浦,盈浦,(青浦盈浦)盈港路899弄,121.1001872,31.1625043
城乡路45弄,19145,奉贤,青村,(奉贤青村)城乡路45弄,121.5750364,30.92371967
新开河路574号,19147,崇明,崇明其它,(崇明崇明其它)新开河路574号,121.5151527,31.58851668
南奉公路3015弄,19170,奉贤,青村,(奉贤青村)南奉公路3015弄,121.5728407,30.92585085
堡镇南路94号,19171,崇明,堡镇,(崇明堡镇)堡镇南路94号,121.6069725,31.52792528
绿地启航社,19192,上海周边,昆山,(上海周边昆山)绿地大道199弄,121.1289638,31.28406037
市二路70弄,19204,宝山,罗店,(宝山罗店)市二路70弄,121.339705,31.41581653
海芦汇鸣苑,19210,浦东,临港新城,(浦东临港新城)潮乐路999弄,121.8484808,30.86652944
嘉唐公路1324弄,19223,嘉定,徐行,(嘉定徐行)嘉唐公路1324弄,121.2095206,31.42868959
鑫苑国际城市花园,19225,上海周边,昆山,(上海周边昆山)绿地大道189号,121.1323135,31.28249943
镇南小区,19278,青浦,白鹤,(青浦白鹤)外青松公路2962弄,121.1343348,31.2573633
救护大队路47号,19282,青浦,夏阳,(青浦夏阳)救护大队路47号,121.1133227,31.14967512
万科Mixtown,19283,上海周边,昆山,(上海周边昆山)花桥镇金融大道355号,121.0737177,31.27433328
胜巷新村,19323,上海周边,昆山,(上海周边昆山)胜巷路180号,121.143685,31.29669101
晨星四季苑,19328,松江,新桥,(松江新桥)茜浦路600弄,121.3089027,31.04728206
梅州新村,19330,金山,石化,(金山石化)梅州新村,121.3350886,30.72008888
练民新村,19376,青浦,练塘,(青浦练塘)朱枫公路3666弄,121.0402738,31.00235791
新建中路540弄,19379,奉贤,南桥,(奉贤南桥)新建中路540弄（新建东路2幢、新建东路3幢）,121.4540258,30.91921374
园与墅,19390,金山,朱泾,(金山朱泾)红光路368弄,121.2335321,30.8522405
长城逸府,19403,金山,枫泾,(金山枫泾)白牛路1068弄,121.0202051,30.89648099
福田公寓,19403,青浦,朱家角,(青浦朱家角)泖溪路350弄,121.0577052,31.07817613
民惠佳苑,19430,青浦,白鹤,"(青浦白鹤)友爱东路25弄, 久远路1669弄, 久远路1668弄237-562号",121.1023381,31.21612353
云锦名苑,19439,浦东,泥城镇,(浦东泥城镇)泥城路158弄,121.8207575,30.90070818
东风新村,19444,金山,张堰,(金山张堰)东贤路25弄,121.2829331,30.80840068
绿地未来中心,19452,奉贤,南桥,"(奉贤南桥)望园南路1658弄10号（A2）, 望园南路1588弄1号（A3）, 望园路1518弄1-65号",121.4858844,30.91815018
万达广场(嘉定),19453,嘉定,江桥,"(嘉定江桥)鹤旋路26弄, 鹤旋路58弄, 金沙江西路1069号, 金沙江西路1075弄, 鹤旋路42弄, 华江路850弄",121.3196049,31.24108631
海汇清波苑,19462,浦东,临港新城,(浦东临港新城)芦潮路333弄,121.8540378,30.86599455
罗星新村,19464,金山,朱泾,(金山朱泾)罗星新村,121.1642731,30.89774282
海滨新二村(奉贤),19472,奉贤,海湾,(奉贤海湾)星火农场海滨新二村,121.5636561,30.86474681
招商海廷(四期),19481,奉贤,海湾,(奉贤海湾)人民塘路1018弄,121.511388,30.83068735
海汇长风苑,19502,浦东,临港新城,(浦东临港新城)芦潮路350弄,121.8561887,30.86614161
天马社区,19512,嘉定,嘉定新城,(嘉定嘉定新城)马陆塘街160弄,121.2800426,31.33645126
奉炮公路432弄,19521,奉贤,海湾,(奉贤海湾)奉炮公路432弄,121.517993,30.84109332
磊滨路108号,19531,闵行,颛桥,(闵行颛桥)磊滨路108号,121.3908664,31.06485969
练北新村,19539,青浦,练塘,(青浦练塘)练北新村,121.0359385,31.01094822
海棠新村,19557,金山,石化,(金山石化)隆安路232号,121.3429048,30.72106315
东方郁金香庭,19565,金山,朱泾,(金山朱泾)众安街398弄,121.1649208,30.89147458
繁新苑,19594,浦东,惠南,"(浦东惠南)沿河泾南路180弄, 东门大街73弄, 沿河泾南路181弄",121.7567239,31.04797628
劳动街206号,19607,嘉定,南翔,(嘉定南翔)劳动街206号,121.3057502,31.29091076
奉德苑,19619,奉贤,奉城,"(奉贤奉城)邮电路269弄, 奉德苑",121.6365542,30.90965454
好世商业广场,19622,嘉定,嘉定新城,"(嘉定嘉定新城)崇教路11号, 崇教路25弄",121.2716002,31.32223715
外冈新苑,19632,嘉定,外冈,"(嘉定外冈)瞿门路399弄,恒飞路488弄,恒飞路489弄",121.1571699,31.36710051
龙超八村,19643,浦东,临港新城,(浦东临港新城)龙超八村,121.8021444,30.86152913
金溪路158弄,19652,青浦,金泽,(青浦金泽)金溪路158弄,120.9176754,31.03939766
奉铭佳苑,19706,奉贤,奉城,(奉贤奉城)邮电路421弄,121.6368565,30.90667296
云帆佳苑,19752,浦东,泥城镇,(浦东泥城镇)彩云路51弄,121.8139456,30.90079424
绿地翡翠国际广场,19753,奉贤,南桥,"(奉贤南桥)解放东路1088号, 解放东路1008号",121.4675385,30.91983286
丽水湾,19774,奉贤,庄行,"(奉贤庄行)三城路455弄, 三民路561弄",121.3815895,30.89890724
听潮七村,19787,浦东,惠南,(浦东惠南)听潮七村,121.7343661,31.04895329
绿地领海(商业类),19795,宝山,上大,"(宝山上大)城银路555弄, 市台路388号, 市台路408号",121.3450147,31.31697468
农具新村,19822,浦东,泥城镇,(浦东泥城镇)农具新村,121.8248441,30.90545445
明城玫瑰园,19826,奉贤,海湾,"(奉贤海湾)明城新村玫瑰园, 明城路1166弄",121.5541447,30.86379961
合景峰汇,19832,嘉定,嘉定新城,(嘉定嘉定新城)天祝路555弄,121.2533087,31.34689398
泥城苑,19840,浦东,泥城镇,(浦东泥城镇)泥城路9弄,121.8250642,30.90609599
华轩大厦,19841,嘉定,丰庄,(嘉定丰庄)曹安路1558号,121.364333,31.25473891
绿地路易宫(公寓),19852,金山,吕巷,"(金山吕巷)朱吕公路6901弄, 朱吕公路6851弄",121.1787829,30.83152959
东街14号,19859,闵行,马桥,(闵行马桥)马桥镇东街14号,121.3691013,31.03106711
海尚明徕苑,19906,浦东,临港新城,(浦东临港新城)芦云路200弄,121.8548447,30.87584992
中冶枫郡苑,19917,金山,枫泾,(金山枫泾)泾波路999弄,121.0088016,30.89103926
优化路172号,19929,奉贤,南桥,(奉贤南桥)优化路172号,121.506026,30.90902598
外青松公路2885弄,19933,青浦,白鹤,(青浦白鹤)外青松公路2885弄,121.1359019,31.2584848
古漪园路255号,19939,嘉定,南翔,(嘉定南翔)古漪园路255号,121.3121289,31.29341217
云松华庭,19942,浦东,泥城镇,(浦东泥城镇)彩云路568弄,121.8029806,30.90094749
绿地理想家园,19946,上海周边,昆山,(上海周边昆山)西环路528号,121.0736974,31.28670397
美芦苑,19963,浦东,泥城镇,"(浦东泥城镇)南芦公路2190弄1-34号,南芦公路2160弄",121.8333809,30.89228708
向阳新村(崇明),20000,崇明,堡镇,(崇明堡镇)向阳新村,121.6119959,31.53791599
晶珑俪榭,20000,金山,山阳,(金山山阳)海芙路199弄,121.3459179,30.75365017
